Year,Country of origin,Country of origin (ISO),Country of asylum,Country of asylum (ISO),Refugees under UNHCR's mandate,Asylum-seekers,IDPs of concern to UNHCR,Venezuelans displaced abroad,Stateless persons,Others of concern
2018,Iraq,IRQ,Kenya,KEN,5,0,0,,0,0
2018,Iraq,IRQ,Kyrgyzstan,KGZ,5,5,0,,0,0
2018,Iraq,IRQ,Rep. of Korea,KOR,27,18,0,,0,0
2018,Iraq,IRQ,Kuwait,KWT,351,283,0,,0,0
2018,Iraq,IRQ,Liberia,LBR,0,5,0,,0,0
2018,Iraq,IRQ,Libya,LBY,1994,648,0,,0,0
2018,Iraq,IRQ,Lebanon,LBN,4458,13976,0,,0,7
2018,Iraq,IRQ,Liechtenstein,LIE,7,0,0,,0,0
2018,Iraq,IRQ,Lithuania,LTU,59,23,0,,0,0
2018,Iraq,IRQ,Luxembourg,LUX,280,115,0,,0,0
2018,Iraq,IRQ,Latvia,LVA,38,5,0,,0,0
2018,Iraq,IRQ,Mauritania,MRT,24,0,0,,0,0
2018,Iraq,IRQ,North Macedonia,MKD,0,5,0,,0,0
2018,Iraq,IRQ,Rep. of Moldova,MDA,22,0,0,,0,0
2018,Iraq,IRQ,Mexico,MEX,43,5,0,,0,0
2018,Iraq,IRQ,Malaysia,MYS,458,966,0,,0,0
2018,Iraq,IRQ,Montenegro,MNE,0,7,0,,0,0
2018,Iraq,IRQ,Morocco,MAR,153,5,0,,0,0
2018,Iraq,IRQ,Malta,MLT,78,6,0,,0,0
2018,Iraq,IRQ,Netherlands,NLD,9259,819,0,,0,0
2018,Iraq,IRQ,Niger,NER,6,0,0,,0,0
2018,Iraq,IRQ,Norway,NOR,1989,138,0,,0,0
2018,Iraq,IRQ,Nauru,NRU,43,13,0,,0,0
2018,Iraq,IRQ,New Zealand,NZL,94,0,0,,0,0
2018,Iraq,IRQ,Oman,OMN,298,254,0,,0,0
2018,Iraq,IRQ,Pakistan,PAK,22,7,0,,0,0
2018,Iraq,IRQ,Paraguay,PRY,6,0,0,,0,0
2018,Iraq,IRQ,Peru,PER,17,0,0,,0,0
2018,Iraq,IRQ,Philippines,PHL,52,9,0,,0,0
2018,Iraq,IRQ,Papua New Guinea,PNG,47,5,0,,0,0
2018,Iraq,IRQ,Poland,POL,255,27,0,,0,0
2018,Iraq,IRQ,Portugal,PRT,162,0,0,,0,0
2018,Iraq,IRQ,Qatar,QAT,138,73,0,,0,0
2018,Iraq,IRQ,Romania,ROU,968,969,0,,0,0
2018,Iraq,IRQ,Russian Federation,RUS,17,5,0,,0,0
2018,Iraq,IRQ,El Salvador,SLV,5,0,0,,0,0
2018,Iraq,IRQ,Saudi Arabia,SAU,36,24,0,,0,0
2018,Iraq,IRQ,Somalia,SOM,21,0,0,,0,0
2018,Iraq,IRQ,Spain,ESP,324,150,0,,0,0
2018,Iraq,IRQ,Serbia and Kosovo: S/RES/1244 (1999),SRB,288,0,0,,0,0
2018,Iraq,IRQ,Sudan,SDN,16,23,0,,0,0
2018,Iraq,IRQ,Slovakia,SVK,213,0,0,,0,0
2018,Iraq,IRQ,Slovenia,SVN,42,15,0,,0,0
2018,Iraq,IRQ,Sweden,SWE,12693,5060,0,,0,0
2018,Iraq,IRQ,Switzerland,CHE,4476,854,0,,0,0
2018,Iraq,IRQ,Syrian Arab Rep.,SYR,15699,18339,0,,0,7879
2018,Iraq,IRQ,Thailand,THA,248,26,0,,0,0
2018,Iraq,IRQ,Togo,TGO,5,0,0,,0,0
2018,Iraq,IRQ,Tunisia,TUN,19,5,0,,0,0
2018,Philippines,PHL,Turkey,TUR,5,7,0,,0,0
2018,Iraq,IRQ,United Arab Emirates,ARE,778,556,0,,0,9
2018,Iraq,IRQ,Ukraine,UKR,79,268,0,,0,0
2018,Iraq,IRQ,United States of America,USA,5947,3626,0,,0,0
2018,Iraq,IRQ,Venezuela (Bolivarian Republic of),VEN,18,0,0,,0,0
2018,Iraq,IRQ,Yemen,YEM,3330,53,0,,0,0
2018,Israel,ISR,Australia,AUS,12,20,0,,0,0
2018,Israel,ISR,Austria,AUT,11,5,0,,0,0
2018,Israel,ISR,Belgium,BEL,13,0,0,,0,0
2018,Israel,ISR,Brazil,BRA,0,30,0,,0,0
2018,Israel,ISR,Canada,CAN,207,63,0,,0,0
2018,Israel,ISR,Costa Rica,CRI,0,5,0,,0,0
2018,Israel,ISR,France,FRA,7,0,0,,0,0
2018,Israel,ISR,United Kingdom of Great Britain and Northern Ireland,GBR,6,5,0,,0,0
2018,Israel,ISR,Germany,DEU,41,36,0,,0,0
2018,Israel,ISR,Ireland,IRL,5,5,0,,0,0
2018,Israel,ISR,Italy,ITA,7,5,0,,0,0
2018,Israel,ISR,Norway,NOR,11,0,0,,0,0
2018,Israel,ISR,Sweden,SWE,29,27,0,,0,0
2018,Israel,ISR,Switzerland,CHE,5,5,0,,0,0
2018,Israel,ISR,United States of America,USA,138,477,0,,0,0
2018,Italy,ITA,Australia,AUS,5,23,0,,0,0
2018,Italy,ITA,Brazil,BRA,0,18,0,,0,0
2018,Italy,ITA,Canada,CAN,5,110,0,,0,0
2018,Italy,ITA,Costa Rica,CRI,0,5,0,,0,0
2018,Italy,ITA,Germany,DEU,27,25,0,,0,0
2018,Italy,ITA,Panama,PAN,0,5,0,,0,0
2018,Italy,ITA,Peru,PER,0,5,0,,0,0
2018,Italy,ITA,Sweden,SWE,5,0,0,,0,0
2018,Italy,ITA,Switzerland,CHE,5,0,0,,0,0
2018,Italy,ITA,United States of America,USA,22,190,0,,0,0
2018,Jamaica,JAM,Argentina,ARG,6,5,0,,0,0
2018,Jamaica,JAM,Australia,AUS,5,0,0,,0,0
2018,Jamaica,JAM,Brazil,BRA,0,11,0,,0,0
2018,Jamaica,JAM,Canada,CAN,933,270,0,,0,0
2018,Jamaica,JAM,Curacao ,CUW,5,0,0,,0,0
2018,Jamaica,JAM,France,FRA,16,0,0,,0,0
2018,Jamaica,JAM,United Kingdom of Great Britain and Northern Ireland,GBR,376,138,0,,0,0
2018,Jamaica,JAM,Germany,DEU,55,38,0,,0,0
2018,Jamaica,JAM,Italy,ITA,5,0,0,,0,0
2018,Jamaica,JAM,Mexico,MEX,5,5,0,,0,0
2018,Jamaica,JAM,Netherlands,NLD,189,0,0,,0,0
2018,Jamaica,JAM,Spain,ESP,0,40,0,,0,0
2018,Jamaica,JAM,Suriname,SUR,5,0,0,,0,0
2018,Jamaica,JAM,Sweden,SWE,0,5,0,,0,0
2018,Jamaica,JAM,Trinidad and Tobago,TTO,16,25,0,,0,0
2018,Jamaica,JAM,United States of America,USA,832,958,0,,0,0
2018,Jordan,JOR,Egypt,EGY,5,12,0,,0,0
2018,Jordan,JOR,Australia,AUS,149,175,0,,0,0
2018,Jordan,JOR,Austria,AUT,76,28,0,,0,0
2018,Jordan,JOR,Belgium,BEL,24,45,0,,0,0
2018,Jordan,JOR,Brazil,BRA,10,82,0,,0,0
2018,Jordan,JOR,Bulgaria,BGR,7,0,0,,0,0
2018,Jordan,JOR,Canada,CAN,453,567,0,,0,0
2018,Jordan,JOR,Cyprus,CYP,38,70,0,,0,0
2018,Jordan,JOR,Czechia,CZE,0,5,0,,0,0
2018,Jordan,JOR,Denmark,DNK,5,13,0,,0,0
2018,Jordan,JOR,Finland,FIN,0,10,0,,0,0
2018,Jordan,JOR,France,FRA,31,5,0,,0,0
2018,Jordan,JOR,United Kingdom of Great Britain and Northern Ireland,GBR,70,56,0,,0,0
2018,Jordan,JOR,Germany,DEU,382,387,0,,0,0
2018,Jordan,JOR,Greece,GRC,19,37,0,,0,0
2018,Jordan,JOR,Indonesia,IDN,5,0,0,,0,0
2018,Jordan,JOR,Iraq,IRQ,9,5,0,,0,0
2018,Jordan,JOR,Italy,ITA,35,15,0,,0,0
2018,Jordan,JOR,Jordan,JOR,0,0,0,,0,1355
2018,Jordan,JOR,Rep. of Korea,KOR,7,8,0,,0,0
2019,Nepal,NPL,Poland,POL,8,0,0,,0,0
2019,Nepal,NPL,South Africa,ZAF,0,146,0,,0,0
2019,Nepal,NPL,Spain,ESP,0,5,0,,0,0
2019,Nepal,NPL,Sweden,SWE,14,20,0,,0,0
2019,Nepal,NPL,Switzerland,CHE,20,8,0,,0,0
2019,Nepal,NPL,Thailand,THA,6,0,0,,0,0
2019,Nepal,NPL,United States of America,USA,7122,6755,0,,0,0
2019,Netherlands,NLD,Brazil,BRA,0,5,0,,0,0
2019,Netherlands,NLD,Canada,CAN,8,36,0,,0,0
2019,Netherlands,NLD,United Kingdom of Great Britain and Northern Ireland,GBR,5,0,0,,0,0
2019,Netherlands,NLD,Germany,DEU,31,5,0,,0,0
2019,Netherlands,NLD,United States of America,USA,11,56,0,,0,0
2019,Niger,NER,Algeria,DZA,5,93,0,,0,0
2019,Niger,NER,Belgium,BEL,131,68,0,,0,0
2019,Niger,NER,Benin,BEN,0,5,0,,0,0
2019,Niger,NER,Bolivia (Plurinational State of),BOL,5,0,0,,0,0
2019,Niger,NER,Brazil,BRA,0,6,0,,0,0
2019,Niger,NER,Canada,CAN,65,152,0,,0,0
2019,Niger,NER,Chad,TCD,607,0,0,,0,0
2019,Niger,NER,Cameroon,CMR,0,598,0,,0,0
2019,Niger,NER,Dem. Rep. of the Congo,COD,0,5,0,,0,0
2019,Niger,NER,Costa Rica,CRI,0,5,0,,0,0
2019,Niger,NER,France,FRA,115,143,0,,0,0
2019,Niger,NER,United Kingdom of Great Britain and Northern Ireland,GBR,190,11,0,,0,0
2019,Niger,NER,Germany,DEU,56,144,0,,0,0
2019,Niger,NER,Greece,GRC,7,18,0,,0,0
2019,Niger,NER,Ireland,IRL,5,0,0,,0,0
2019,Niger,NER,Italy,ITA,676,53,0,,0,0
2019,Niger,NER,Jordan,JOR,0,11,0,,0,0
2019,Niger,NER,Lesotho,LSO,0,5,0,,0,0
2019,Niger,NER,Mali,MLI,1024,0,0,,0,0
2019,Niger,NER,Morocco,MAR,0,12,0,,0,0
2019,Niger,NER,Malta,MLT,0,28,0,,0,0
2019,Niger,NER,Namibia,NAM,0,5,0,,0,0
2019,Niger,NER,Netherlands,NLD,6,31,0,,0,0
2019,Niger,NER,Niger,NER,0,0,191902,,0,29882
2019,Niger,NER,Nigeria,NGA,6,0,0,,0,0
2019,Niger,NER,South Africa,ZAF,0,736,0,,0,0
2019,Niger,NER,Spain,ESP,0,35,0,,0,0
2019,Niger,NER,Sweden,SWE,5,0,0,,0,0
2019,Niger,NER,Switzerland,CHE,8,0,0,,0,0
2019,Niger,NER,Tunisia,TUN,0,5,0,,0,0
2019,Niger,NER,United States of America,USA,152,303,0,,0,0
2019,Nicaragua,NIC,Argentina,ARG,8,21,0,,0,0
2019,Nicaragua,NIC,Austria,AUT,5,0,0,,0,0
2019,Nicaragua,NIC,Belgium,BEL,9,17,0,,0,0
2019,Nicaragua,NIC,Brazil,BRA,0,37,0,,0,0
2019,Nicaragua,NIC,Belize,BLZ,0,5,0,,0,0
2019,Nicaragua,NIC,Canada,CAN,203,515,0,,0,0
2019,Nicaragua,NIC,Chile,CHL,0,5,0,,0,0
2019,Nicaragua,NIC,Colombia,COL,14,0,0,,0,0
2019,Nicaragua,NIC,Costa Rica,CRI,1402,43747,0,,0,0
2019,Nicaragua,NIC,Denmark,DNK,0,20,0,,0,0
2019,Nicaragua,NIC,Dominican Rep.,DOM,0,5,0,,0,0
2019,Nicaragua,NIC,Ecuador,ECU,5,6,0,,0,0
2019,Nicaragua,NIC,Finland,FIN,30,0,0,,0,0
2019,Nicaragua,NIC,France,FRA,31,0,0,,0,0
2019,Nicaragua,NIC,United Kingdom of Great Britain and Northern Ireland,GBR,12,86,0,,0,0
2019,Nicaragua,NIC,Germany,DEU,5,128,0,,0,0
2019,Nicaragua,NIC,Guatemala,GTM,100,203,0,,0,0
2019,Nicaragua,NIC,Honduras,HND,46,99,0,,0,224
2019,Nicaragua,NIC,Ireland,IRL,0,7,0,,0,0
2019,Nicaragua,NIC,Italy,ITA,47,25,0,,0,0
2019,Nicaragua,NIC,Mexico,MEX,545,2316,0,,0,0
2019,Nicaragua,NIC,Netherlands,NLD,0,49,0,,0,0
2019,Nicaragua,NIC,Norway,NOR,0,19,0,,0,0
2019,Nicaragua,NIC,Panama,PAN,178,7550,0,,0,0
2019,Nicaragua,NIC,Peru,PER,7,6,0,,0,0
2019,Nicaragua,NIC,El Salvador,SLV,9,10,0,,0,0
2019,Nicaragua,NIC,Spain,ESP,182,6145,0,,0,0
2019,Nicaragua,NIC,Sweden,SWE,38,241,0,,0,0
2019,Nicaragua,NIC,Switzerland,CHE,5,14,0,,0,0
2019,Nicaragua,NIC,Trinidad and Tobago,TTO,0,5,0,,0,0
2019,Nicaragua,NIC,Uruguay,URY,6,8,0,,0,0
2019,Nicaragua,NIC,United States of America,USA,1489,5861,0,,0,0
2019,Nigeria,NGA,Algeria,DZA,5,200,0,,0,0
2019,Nigeria,NGA,Egypt,EGY,21,135,0,,0,0
2019,Nigeria,NGA,Argentina,ARG,41,66,0,,0,0
2019,Nigeria,NGA,Armenia,ARM,5,0,0,,0,0
2019,Nigeria,NGA,Australia,AUS,193,546,0,,0,0
2019,Nigeria,NGA,Austria,AUT,430,671,0,,0,0
2019,Nigeria,NGA,Belgium,BEL,66,62,0,,0,0
2019,Nigeria,NGA,Benin,BEN,0,23,0,,0,0
2019,Nigeria,NGA,Brazil,BRA,135,3370,0,,0,0
2019,Nigeria,NGA,Bulgaria,BGR,0,7,0,,0,0
2019,Nigeria,NGA,Canada,CAN,6640,12855,0,,0,0
2019,Nigeria,NGA,Chad,TCD,12720,313,0,,0,0
2019,Nigeria,NGA,China,CHN,0,19,0,,0,0
2019,Nigeria,NGA,Cameroon,CMR,110627,54,0,,0,7
2019,Nigeria,NGA,Colombia,COL,0,5,0,,0,0
2019,Nigeria,NGA,Costa Rica,CRI,17,0,0,,0,0
2019,Nigeria,NGA,Cyprus,CYP,14,533,0,,0,0
2019,Nigeria,NGA,Czechia,CZE,8,20,0,,0,0
2019,Nigeria,NGA,Denmark,DNK,9,11,0,,0,0
2019,Nigeria,NGA,Ecuador,ECU,36,12,0,,0,0
2019,Nigeria,NGA,Ethiopia,ETH,0,5,0,,0,0
2019,Nigeria,NGA,Finland,FIN,160,151,0,,0,0
2019,Nigeria,NGA,France,FRA,3216,4511,0,,0,0
2019,Nigeria,NGA,United Kingdom of Great Britain and Northern Ireland,GBR,2816,2237,0,,0,0
2019,Nigeria,NGA,Georgia,GEO,0,34,0,,0,0
2019,Nigeria,NGA,Germany,DEU,7828,21824,0,,0,0
2019,Nigeria,NGA,Ghana,GHA,9,9,0,,0,0
2019,Nigeria,NGA,Guinea-Bissau,GNB,0,6,0,,0,0
2019,Nigeria,NGA,Greece,GRC,297,200,0,,0,0
2019,Nigeria,NGA,Guinea,GIN,7,0,0,,0,0
2019,Nigeria,NGA,Haiti,HTI,0,5,0,,0,0
2019,Nigeria,NGA,Croatia,HRV,12,0,0,,0,0
2019,Nigeria,NGA,Hungary,HUN,56,0,0,,0,0
2019,Nigeria,NGA,Iceland,ISL,10,45,0,,0,0
2019,Nigeria,NGA,Cote d'Ivoire,CIV,5,0,0,,0,0
2019,Nigeria,NGA,India,IND,0,100,0,,0,0
2019,Nigeria,NGA,Ireland,IRL,293,703,0,,0,0
2019,Nigeria,NGA,Israel,ISR,6,996,0,,0,0
2019,Nigeria,NGA,Italy,ITA,25241,5380,0,,0,0
2019,Nigeria,NGA,Jordan,JOR,0,95,0,,0,0
2019,Nigeria,NGA,Japan,JPN,5,0,0,,0,0
2019,Nigeria,NGA,Kenya,KEN,5,16,0,,0,0
2019,Nigeria,NGA,Rep. of Korea,KOR,10,542,0,,0,0
2019,Nigeria,NGA,Liberia,LBR,0,5,0,,0,0
2019,Nigeria,NGA,Lebanon,LBN,0,63,0,,0,0
2019,Nigeria,NGA,Liechtenstein,LIE,0,5,0,,0,0
2019,Nigeria,NGA,Sri Lanka,LKA,0,5,0,,0,0
2019,Nigeria,NGA,Lithuania,LTU,5,0,0,,0,0
2019,Nigeria,NGA,Luxembourg,LUX,9,20,0,,0,0
2019,Nigeria,NGA,Latvia,LVA,5,0,0,,0,0
2019,Nigeria,NGA,Mauritania,MRT,11,106,0,,0,0
2019,Nigeria,NGA,Mexico,MEX,36,23,0,,0,0
2019,Nigeria,NGA,Mali,MLI,0,5,0,,0,0
2019,Nigeria,NGA,Malaysia,MYS,5,32,0,,0,0
2019,Nigeria,NGA,Morocco,MAR,17,280,0,,0,0
2019,Nigeria,NGA,Malta,MLT,124,102,0,,0,0
2019,Nigeria,NGA,Netherlands,NLD,289,735,0,,0,0
2019,Nigeria,NGA,Niger,NER,120621,34699,0,,0,0
2019,Nigeria,NGA,Nigeria,NGA,0,0,2195779,,0,0
2019,Nigeria,NGA,Norway,NOR,163,5,0,,0,0
2019,Nigeria,NGA,Panama,PAN,10,35,0,,0,0
2019,Nigeria,NGA,Paraguay,PRY,0,5,0,,0,0
2019,Nigeria,NGA,Peru,PER,24,8,0,,0,0
2019,Nigeria,NGA,Philippines,PHL,6,12,0,,0,0
2019,Nigeria,NGA,Poland,POL,11,10,0,,0,0
2019,Nigeria,NGA,Portugal,PRT,25,48,0,,0,0
2019,Nigeria,NGA,Romania,ROU,5,5,0,,0,0
2019,Nigeria,NGA,South Africa,ZAF,9,6372,0,,0,0
2019,Nigeria,NGA,Russian Federation,RUS,0,5,0,,0,0
2019,Nigeria,NGA,Senegal,SEN,0,57,0,,0,0
2019,Nigeria,NGA,Somalia,SOM,0,5,0,,0,0
2019,Nigeria,NGA,Spain,ESP,87,1465,0,,0,0
2019,Nigeria,NGA,Serbia and Kosovo: S/RES/1244 (1999),SRB,0,10,0,,0,0
2019,Nigeria,NGA,Suriname,SUR,0,5,0,,0,0
2019,Nigeria,NGA,Slovenia,SVN,5,5,0,,0,0
2019,Nigeria,NGA,Sweden,SWE,588,544,0,,0,0
2019,Nigeria,NGA,Switzerland,CHE,246,140,0,,0,0
2019,Nigeria,NGA,Togo,TGO,8,14,0,,0,0
2019,Nigeria,NGA,Trinidad and Tobago,TTO,0,148,0,,0,0
2019,Nigeria,NGA,Tunisia,TUN,0,21,0,,0,0
2019,Nigeria,NGA,Ukraine,UKR,6,41,0,,0,0
2019,Nigeria,NGA,Uruguay,URY,22,12,0,,0,0
2019,Nigeria,NGA,United States of America,USA,2291,11682,0,,0,0
2019,Nigeria,NGA,Venezuela (Bolivarian Republic of),VEN,7,0,0,,0,0
2019,Nigeria,NGA,Zambia,ZMB,0,5,0,,0,0
2019,Niue,NIU,United States of America,USA,19,6,0,,0,0
2019,Norway,NOR,Australia,AUS,0,5,0,,0,0
2019,Norway,NOR,Brazil,BRA,0,6,0,,0,0
2019,Norway,NOR,United Kingdom of Great Britain and Northern Ireland,GBR,5,0,0,,0,0
2019,Nauru,NRU,Australia,AUS,0,15,0,,0,0
2019,New Zealand,NZL,Australia,AUS,26,22,0,,0,0
2019,New Zealand,NZL,Brazil,BRA,0,5,0,,0,0
2019,New Zealand,NZL,Germany,DEU,8,0,0,,0,0
2019,Oman,OMN,Australia,AUS,5,0,0,,0,0
2019,Oman,OMN,Burundi,BDI,0,0,0,,0,974
2019,Oman,OMN,Canada,CAN,0,5,0,,0,0
2019,Oman,OMN,United Kingdom of Great Britain and Northern Ireland,GBR,19,17,0,,0,0
2019,Oman,OMN,Germany,DEU,9,11,0,,0,0
2019,Oman,OMN,Spain,ESP,0,5,0,,0,0
2019,Oman,OMN,United States of America,USA,9,21,0,,0,0
2019,Pakistan,PAK,Afghanistan,AFG,72191,138,0,,0,0
2019,Pakistan,PAK,Argentina,ARG,38,19,0,,0,0
2019,Pakistan,PAK,Australia,AUS,5333,2754,0,,0,0
2019,Pakistan,PAK,Austria,AUT,312,673,0,,0,0
2019,Pakistan,PAK,Azerbaijan,AZE,16,34,0,,0,0
2019,Pakistan,PAK,Belgium,BEL,325,34,0,,0,0
2019,Pakistan,PAK,Benin,BEN,5,0,0,,0,0
2019,Pakistan,PAK,Bolivia (Plurinational State of),BOL,5,0,0,,0,0
2019,Pakistan,PAK,Brazil,BRA,329,1765,0,,0,0
2019,Pakistan,PAK,Bosnia and Herzegovina,BIH,0,89,0,,0,2513
2019,Pakistan,PAK,Bulgaria,BGR,24,106,0,,0,0
2019,Pakistan,PAK,Canada,CAN,5498,3257,0,,0,0
2019,Pakistan,PAK,China,CHN,21,20,0,,0,0
2019,Pakistan,PAK,Chile,CHL,0,7,0,,0,0
2019,Pakistan,PAK,Costa Rica,CRI,5,11,0,,0,0
2019,Pakistan,PAK,Cyprus,CYP,17,1357,0,,0,0
2019,Pakistan,PAK,Czechia,CZE,14,16,0,,0,0
2019,Pakistan,PAK,Denmark,DNK,65,21,0,,0,0
2019,Pakistan,PAK,Ecuador,ECU,29,12,0,,0,0
2019,Pakistan,PAK,Estonia,EST,5,0,0,,0,0
2019,Pakistan,PAK,Fiji,FJI,7,0,0,,0,0
2019,Pakistan,PAK,Finland,FIN,76,42,0,,0,0
2019,Pakistan,PAK,France,FRA,1852,2734,0,,0,0
2019,Pakistan,PAK,United Kingdom of Great Britain and Northern Ireland,GBR,8164,3910,0,,0,0
2019,Pakistan,PAK,Georgia,GEO,11,20,0,,0,0
2019,Pakistan,PAK,Germany,DEU,8125,10106,0,,0,0
2019,Pakistan,PAK,Ghana,GHA,26,41,0,,0,0
2019,Pakistan,PAK,Greece,GRC,1019,6018,0,,0,0
2019,Pakistan,PAK,Guyana,GUY,5,0,0,,0,0
2019,Pakistan,PAK,China, Hong Kong SAR,HKG,6,0,0,,0,0
2019,Pakistan,PAK,Croatia,HRV,7,12,0,,0,0
2019,Pakistan,PAK,Hungary,HUN,58,27,0,,0,0
2019,Pakistan,PAK,Iceland,ISL,18,12,0,,0,0
2019,Pakistan,PAK,Indonesia,IDN,316,25,0,,0,0
2019,Pakistan,PAK,Ireland,IRL,297,786,0,,0,0
2019,Pakistan,PAK,Iran (Islamic Rep. of),IRN,10,0,0,,0,0
2019,Pakistan,PAK,Iraq,IRQ,0,25,0,,0,0
2019,Pakistan,PAK,Italy,ITA,20063,7800,0,,0,0
2019,Pakistan,PAK,Jordan,JOR,5,25,0,,0,0
2019,Pakistan,PAK,Japan,JPN,35,0,0,,0,0
2019,Pakistan,PAK,Kenya,KEN,9,7,0,,0,0
2019,Pakistan,PAK,Rep. of Korea,KOR,105,1769,0,,0,0
2019,Pakistan,PAK,Kuwait,KWT,0,12,0,,0,0
2019,Pakistan,PAK,Lebanon,LBN,6,5,0,,0,0
2019,Pakistan,PAK,Sri Lanka,LKA,800,284,0,,0,0
2019,Pakistan,PAK,Lithuania,LTU,5,0,0,,0,0
2019,Pakistan,PAK,Luxembourg,LUX,0,5,0,,0,0
2019,Pakistan,PAK,Madagascar,MDG,53,90,0,,0,0
2019,Pakistan,PAK,North Macedonia,MKD,5,8,0,,0,0
2019,Pakistan,PAK,Mexico,MEX,10,11,0,,0,0
2019,Pakistan,PAK,Mali,MLI,10,0,0,,0,0
2019,Pakistan,PAK,Malaysia,MYS,3033,3580,0,,0,0
2019,Pakistan,PAK,Montenegro,MNE,0,9,0,,0,0
2019,Pakistan,PAK,Morocco,MAR,10,9,0,,0,0
2019,Pakistan,PAK,Malta,MLT,58,90,0,,0,0
2019,Pakistan,PAK,Mauritius,MUS,5,0,0,,0,0
2019,Pakistan,PAK,Nepal,NPL,176,30,0,,0,0
2019,Pakistan,PAK,Netherlands,NLD,456,375,0,,0,0
2019,Pakistan,PAK,Niger,NER,0,8,0,,0,0
2019,Pakistan,PAK,Norway,NOR,96,22,0,,0,0
2019,Pakistan,PAK,Nauru,NRU,42,26,0,,0,0
2019,Pakistan,PAK,New Zealand,NZL,63,11,0,,0,0
2019,Pakistan,PAK,Oman,OMN,5,0,0,,0,0
2019,Pakistan,PAK,Pakistan,PAK,0,0,100680,,0,0
2019,Pakistan,PAK,Panama,PAN,0,29,0,,0,0
2019,Pakistan,PAK,Peru,PER,0,10,0,,0,0
2019,Pakistan,PAK,Philippines,PHL,88,17,0,,0,0
2019,Pakistan,PAK,Papua New Guinea,PNG,40,5,0,,0,0
2019,Pakistan,PAK,Poland,POL,32,22,0,,0,0
2019,Pakistan,PAK,Portugal,PRT,69,12,0,,0,0
2019,Pakistan,PAK,Romania,ROU,42,7,0,,0,0
2019,Pakistan,PAK,South Africa,ZAF,12,10281,0,,0,0
2019,Pakistan,PAK,Russian Federation,RUS,5,0,0,,0,0
2019,Pakistan,PAK,Somalia,SOM,0,5,0,,0,0
2019,Pakistan,PAK,Spain,ESP,407,1210,0,,0,0
2019,Pakistan,PAK,Serbia and Kosovo: S/RES/1244 (1999),SRB,5,0,0,,0,358
2019,Pakistan,PAK,Slovakia,SVK,7,0,0,,0,0
2019,Pakistan,PAK,Slovenia,SVN,0,23,0,,0,0
2019,Pakistan,PAK,Sweden,SWE,595,519,0,,0,0
2019,Pakistan,PAK,Switzerland,CHE,241,148,0,,0,0
2019,Pakistan,PAK,Syrian Arab Rep.,SYR,207,10,0,,0,0
2019,Pakistan,PAK,Thailand,THA,1667,113,0,,0,0
2019,Pakistan,PAK,Trinidad and Tobago,TTO,9,21,0,,0,0
2019,Pakistan,PAK,United Arab Emirates,ARE,5,0,0,,0,0
2019,Pakistan,PAK,Uganda,UGA,220,22,0,,0,0
2019,Pakistan,PAK,Ukraine,UKR,8,83,0,,0,0
2019,Pakistan,PAK,Uruguay,URY,0,40,0,,0,0
2019,Pakistan,PAK,United States of America,USA,3964,5567,0,,0,0
2019,Pakistan,PAK,Yemen,YEM,0,9,0,,0,0
2019,Panama,PAN,Brazil,BRA,0,9,0,,0,0
2019,Panama,PAN,Canada,CAN,22,18,0,,0,0
2019,Panama,PAN,Costa Rica,CRI,5,13,0,,0,0
2019,Panama,PAN,Ecuador,ECU,0,5,0,,0,0
2019,Panama,PAN,Mexico,MEX,5,11,0,,0,0
2019,Panama,PAN,Peru,PER,0,9,0,,0,0
2019,Panama,PAN,Spain,ESP,0,70,0,,0,0
2019,Panama,PAN,United States of America,USA,13,105,0,,0,0
2019,Paraguay,PRY,Argentina,ARG,9,8,0,,0,0
2019,Paraguay,PRY,Brazil,BRA,5,140,0,,0,0
2019,Paraguay,PRY,Canada,CAN,20,6,0,,0,0
2019,Paraguay,PRY,France,FRA,6,0,0,,0,0
2019,Paraguay,PRY,Germany,DEU,0,6,0,,0,0
2019,Paraguay,PRY,Italy,ITA,7,22,0,,0,0
2019,Paraguay,PRY,Peru,PER,0,5,0,,0,0
2019,Paraguay,PRY,Spain,ESP,5,355,0,,0,0
2019,Paraguay,PRY,Switzerland,CHE,5,0,0,,0,0
2019,Paraguay,PRY,Uruguay,URY,7,0,0,,0,0
2019,Paraguay,PRY,United States of America,USA,20,90,0,,0,0
2019,Peru,PER,Argentina,ARG,544,39,0,,0,0
2019,Peru,PER,Australia,AUS,20,57,0,,0,0
2019,Peru,PER,Belgium,BEL,0,7,0,,0,0
2019,Peru,PER,Bolivia (Plurinational State of),BOL,515,0,0,,0,0
2019,Peru,PER,Brazil,BRA,46,165,0,,0,0
2019,Peru,PER,Belize,BLZ,0,5,0,,0,0
2019,Peru,PER,Canada,CAN,173,293,0,,0,0
2019,Peru,PER,Chile,CHL,113,15,0,,0,0
2019,Peru,PER,Costa Rica,CRI,13,0,0,,0,0
2019,Peru,PER,Ecuador,ECU,82,90,0,,0,0
2019,Peru,PER,Finland,FIN,0,5,0,,0,0
2019,Peru,PER,France,FRA,326,24,0,,0,0
2019,Peru,PER,Germany,DEU,40,5,0,,0,0
2019,Peru,PER,Greece,GRC,0,5,0,,0,0
2019,Peru,PER,Iceland,ISL,5,0,0,,0,0
2019,Peru,PER,Italy,ITA,246,1046,0,,0,0
